"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__SMA #1","__SMA #2","__SMA #3","__Stop Loss %","__OverBought","__OverSold","__Volume MA","__Num dev","__Source","comment"
23591.05,78.64,23591.05,78.64,0,0,76606,255.35,76606,255.35,0,0,53014.95,176.72,53014.95,176.72,0,0,30115.55,51.91,11804.65,25.76,483789.6,1612.63,0.02,0.038,1.445,1.445,"N/A",35,35,0,-652.6,-1.22,0,0,0,70,70,0,1,1,0,27,27,0,30,30,0,38.57,38.57,"N/A",337.02,1.13,337.02,1.13,"N/A",2837.26,9.34,2837.26,9.34,"N/A",1767.16,5.77,1767.16,5.77,"N/A",1.606,1.606,"N/A",12114,39.15,12114,39.15,"N/A",3888.5,13.08,3888.5,13.08,"N/A",26,26,0,41,41,0,23,23,0,0,0,0,50,90,310,0.09,35,35,11,3.8,"close","All parameters are changed randomly"
199229,664.1,199229,664.1,0,0,216042.15,720.14,216042.15,720.14,0,0,16813.15,56.04,16813.15,56.04,0,0,249916.7,90.86,7072.35,23.49,501258,1670.86,0.054,2.724,12.85,12.85,"N/A",35,35,0,41109.2,17.93,0,0,0,15,15,0,1,1,0,6,6,0,9,9,0,40,40,"N/A",13281.93,44.59,13281.93,44.59,"N/A",36007.03,120.74,36007.03,120.74,"N/A",1868.13,6.18,1868.13,6.18,"N/A",19.274,19.274,"N/A",168889,571.09,168889,571.09,"N/A",3058.5,10.14,3058.5,10.14,"N/A",264,264,0,547,547,0,76,76,0,0,0,0,42,90,250,0.06,112,30,7,4,"close","All parameters are changed randomly"
99606.3,332.02,99606.3,332.02,0,0,138725,462.42,138725,462.42,0,0,39118.7,130.4,39118.7,130.4,0,0,103104.25,77.91,9317.6,21.25,483789.6,1612.63,0.093,0.302,3.546,3.546,"N/A",36,36,0,0,0,0,0,0,86,86,0,0,0,0,30,30,0,54,54,0,34.88,34.88,"N/A",1158.21,3.88,1158.21,3.88,"N/A",4624.17,15.44,4624.17,15.44,"N/A",724.42,2.41,724.42,2.41,"N/A",6.383,6.383,"N/A",25267.55,82.12,25267.55,82.12,"N/A",5167.5,17.14,5167.5,17.14,"N/A",36,36,0,72,72,0,17,17,0,0,0,0,46,50,370,0.01,123,55,7,2.2,"close","All parameters are changed randomly"
102743,342.48,102743,342.48,0,0,145139.15,483.8,145139.15,483.8,0,0,42396.15,141.32,42396.15,141.32,0,0,116701.9,83.13,17810,42.28,466631.2,1555.44,0.053,0.572,3.423,3.423,"N/A",35,35,0,5279.3,3.98,0,0,0,33,33,0,1,1,0,7,7,0,26,26,0,21.21,21.21,"N/A",3113.42,10.4,3113.42,10.4,"N/A",20734.16,69,20734.16,69,"N/A",1630.62,5.38,1630.62,5.38,"N/A",12.716,12.716,"N/A",73714.3,248.83,73714.3,248.83,"N/A",6841.9,22.32,6841.9,22.32,"N/A",133,133,0,334,334,0,78,78,0,0,0,0,50,74,220,0.05,112,45,12,3.7,"close","All parameters are changed randomly"
123070.15,410.23,123070.15,410.23,0,0,155736.05,519.12,155736.05,519.12,0,0,32665.9,108.89,32665.9,108.89,0,0,137595.05,86.47,10308.3,34.36,466576.6,1555.26,0.071,0.429,4.768,4.768,"N/A",35,35,0,3700.1,2.42,0,0,0,26,26,0,1,1,0,10,10,0,16,16,0,38.46,38.46,"N/A",4733.47,15.55,4733.47,15.55,"N/A",15573.61,51.25,15573.61,51.25,"N/A",2041.62,6.76,2041.62,6.76,"N/A",7.628,7.628,"N/A",44070.75,146.28,44070.75,146.28,"N/A",4209,13.96,4209,13.96,"N/A",194,194,0,389,389,0,72,72,0,0,0,0,38,82,340,0.07,79,15,4,3.7,"close","All parameters are changed randomly"
90418.55,301.4,90418.55,301.4,0,0,144250.75,480.84,144250.75,480.84,0,0,53832.2,179.44,53832.2,179.44,0,0,90878.45,75.37,13505.75,18.73,501258,1670.86,0.087,0.273,2.68,2.68,"N/A",37,37,0,-828.9,-0.69,0,0,0,139,139,0,1,1,0,41,41,0,95,95,0,29.5,29.5,"N/A",650.49,2.15,650.49,2.15,"N/A",3518.31,11.68,3518.31,11.68,"N/A",566.65,1.9,566.65,1.9,"N/A",6.209,6.209,"N/A",22071.5,72.27,22071.5,72.27,"N/A",4218.95,13.77,4218.95,13.77,"N/A",22,22,0,49,49,0,11,11,0,0,0,0,42,74,280,0.01,112,30,6,1.5,"close","All parameters are changed randomly"
66668.45,222.23,66668.45,222.23,0,0,134383.9,447.95,134383.9,447.95,0,0,67715.45,225.72,67715.45,225.72,0,0,66850.35,69.02,13062.5,24.84,501258,1670.86,0.071,0.184,1.985,1.985,"N/A",37,37,0,-130.4,-0.13,0,0,0,150,150,0,1,1,0,57,57,0,80,80,0,38,38,"N/A",444.46,1.5,444.46,1.5,"N/A",2357.61,7.9,2357.61,7.9,"N/A",846.44,2.82,846.44,2.82,"N/A",2.785,2.785,"N/A",17626.4,59,17626.4,59,"N/A",2968.3,8.56,2968.3,8.56,"N/A",15,15,0,24,24,0,11,11,0,0,0,0,30,50,280,0.03,112,25,14,0.6,"close","All parameters are changed randomly"
31151,103.84,31151,103.84,0,0,69001.5,230.01,69001.5,230.01,0,0,37850.5,126.17,37850.5,126.17,0,0,34292.1,53.98,9326.4,23.14,483789.6,1612.63,0.037,0.078,1.823,1.823,"N/A",35,35,0,0,0,0,0,0,93,93,0,0,0,0,23,23,0,52,52,0,24.73,24.73,"N/A",334.96,1.09,334.96,1.09,"N/A",3000.07,9.89,3000.07,9.89,"N/A",727.89,2.42,727.89,2.42,"N/A",4.122,4.122,"N/A",9426.45,30.64,9426.45,30.64,"N/A",4621.6,15.56,4621.6,15.56,"N/A",16,16,0,32,32,0,15,15,0,0,0,0,46,50,160,0.01,57,20,5,3.6,"close","All parameters are changed randomly"
153012.15,510.04,153012.15,510.04,0,0,194818.85,649.4,194818.85,649.4,0,0,41806.7,139.36,41806.7,139.36,0,0,155839.95,83.86,12220.75,21.99,501258,1670.86,0.104,0.522,4.66,4.66,"N/A",36,36,0,82.2,0.04,0,0,0,71,71,0,1,1,0,34,34,0,35,35,0,47.89,47.89,"N/A",2155.1,7.34,2155.1,7.34,"N/A",5729.97,19.45,5729.97,19.45,"N/A",1194.48,4.01,1194.48,4.01,"N/A",4.797,4.797,"N/A",42510,157.25,42510,157.25,"N/A",2809.8,9.11,2809.8,9.11,"N/A",62,62,0,93,93,0,35,35,0,0,0,0,18,100,340,0.04,112,20,7,2,"close","All parameters are changed randomly"
40102.15,133.67,40102.15,133.67,0,0,108774.25,362.58,108774.25,362.58,0,0,68672.1,228.91,68672.1,228.91,0,0,45321.05,60.53,12479.05,28.16,501258,1670.86,0.045,0.095,1.584,1.584,"N/A",37,37,0,346,0.49,0,0,0,168,168,0,1,1,0,46,46,0,76,76,0,27.38,27.38,"N/A",238.7,0.81,238.7,0.81,"N/A",2364.66,7.89,2364.66,7.89,"N/A",903.58,2.99,903.58,2.99,"N/A",2.617,2.617,"N/A",12114,39.15,12114,39.15,"N/A",4472.4,15.27,4472.4,15.27,"N/A",11,11,0,24,24,0,10,10,0,0,0,0,34,58,340,0.03,57,20,9,0.9,"close","All parameters are changed randomly"
115989.8,386.63,115989.8,386.63,0,0,144142.25,480.47,144142.25,480.47,0,0,28152.45,93.84,28152.45,93.84,0,0,121256.7,81.92,9022.4,23.85,501258,1670.86,0.09,0.432,5.12,5.12,"N/A",35,35,0,82.2,0.06,0,0,0,42,42,0,1,1,0,16,16,0,24,24,0,38.1,38.1,"N/A",2761.66,9.18,2761.66,9.18,"N/A",9008.89,29.91,9008.89,29.91,"N/A",1173.02,3.88,1173.02,3.88,"N/A",7.68,7.68,"N/A",24022.2,77.64,24022.2,77.64,"N/A",5398.4,18.18,5398.4,18.18,"N/A",117,117,0,208,208,0,66,66,0,0,0,0,26,98,310,0.03,68,20,15,4,"close","All parameters are changed randomly"
93495.6,311.65,93495.6,311.65,0,0,133656.25,445.52,133656.25,445.52,0,0,40160.65,133.87,40160.65,133.87,0,0,107442.4,81.93,11815.75,27.17,501258,1670.86,0.064,0.306,3.328,3.328,"N/A",35,35,0,5279.3,4.27,0,0,0,29,29,0,1,1,0,11,11,0,18,18,0,37.93,37.93,"N/A",3223.99,10.95,3223.99,10.95,"N/A",12150.57,40.95,12150.57,40.95,"N/A",2231.15,7.38,2231.15,7.38,"N/A",5.446,5.446,"N/A",44820,148.77,44820,148.77,"N/A",4559.8,15.17,4559.8,15.17,"N/A",167,167,0,328,328,0,68,68,0,0,0,0,38,82,100,0.07,134,45,15,3.1,"close","All parameters are changed randomly"
85745.2,285.82,85745.2,285.82,0,0,166017.15,553.39,166017.15,553.39,0,0,80271.95,267.57,80271.95,267.57,0,0,93156.75,75.83,12279.15,19.66,483789.6,1612.63,0.096,0.256,2.068,2.068,"N/A",36,36,0,4744.7,4.1,0,0,0,132,132,0,1,1,0,43,43,0,88,88,0,32.58,32.58,"N/A",649.58,2.2,649.58,2.2,"N/A",3860.86,12.79,3860.86,12.79,"N/A",912.18,2.95,912.18,2.95,"N/A",4.233,4.233,"N/A",19583.8,63.29,19583.8,63.29,"N/A",4307.7,13,4307.7,13,"N/A",29,29,0,52,52,0,18,18,0,0,0,0,26,58,130,0.02,79,20,4,1.9,"close","All parameters are changed randomly"
79446.5,264.82,79446.5,264.82,0,0,169836.5,566.12,169836.5,566.12,0,0,90390,301.3,90390,301.3,0,0,80305.3,72.8,13794.55,20.92,519711.9,1732.37,0.083,0.195,1.879,1.879,"N/A",35,35,0,82.2,0.08,0,0,0,167,167,0,1,1,0,71,71,0,84,84,0,42.51,42.51,"N/A",475.73,1.58,475.73,1.58,"N/A",2392.06,7.97,2392.06,7.97,"N/A",1076.07,3.6,1076.07,3.6,"N/A",2.223,2.223,"N/A",17626.4,59,17626.4,59,"N/A",2968.3,9.09,2968.3,9.09,"N/A",16,16,0,23,23,0,13,13,0,0,0,0,26,58,220,0.04,112,20,6,0.5,"close","All parameters are changed randomly"
93071.9,310.24,93071.9,310.24,0,0,150041,500.14,150041,500.14,0,0,56969.1,189.9,56969.1,189.9,0,0,98841.25,78.19,10836.1,26.2,501258,1670.86,0.086,0.232,2.634,2.634,"N/A",37,37,0,755.2,0.61,0,0,0,88,88,0,1,1,0,36,36,0,49,49,0,40.91,40.91,"N/A",1057.64,3.5,1057.64,3.5,"N/A",4167.81,13.78,4167.81,13.78,"N/A",1162.63,3.84,1162.63,3.84,"N/A",3.585,3.585,"N/A",25495.25,83.48,25495.25,83.48,"N/A",4750.4,16,4750.4,16,"N/A",37,37,0,56,56,0,26,26,0,0,0,0,34,50,400,0.03,134,60,7,1.9,"close","All parameters are changed randomly"
108048.85,360.16,108048.85,360.16,0,0,147904.45,493.01,147904.45,493.01,0,0,39855.6,132.85,39855.6,132.85,0,0,115474.9,82.44,13670.85,21.36,501258,1670.86,0.085,0.431,3.711,3.711,"N/A",35,35,0,82.2,0.06,0,0,0,44,44,0,1,1,0,16,16,0,25,25,0,36.36,36.36,"N/A",2455.66,8.31,2455.66,8.31,"N/A",9244.03,31.02,9244.03,31.02,"N/A",1594.22,5.22,1594.22,5.22,"N/A",5.798,5.798,"N/A",27270,100.88,27270,100.88,"N/A",2797.05,9.29,2797.05,9.29,"N/A",115,115,0,247,247,0,45,45,0,0,0,0,22,100,190,0.06,68,50,11,3.1,"close","All parameters are changed randomly"
110016.25,366.72,110016.25,366.72,0,0,153095.95,510.32,153095.95,510.32,0,0,43079.7,143.6,43079.7,143.6,0,0,120313.2,83.69,9022.4,23.03,501258,1670.86,0.073,0.353,3.554,3.554,"N/A",35,35,0,0,0,0,0,0,48,48,0,0,0,0,23,23,0,24,24,0,47.92,47.92,"N/A",2292.01,7.66,2292.01,7.66,"N/A",6656.35,22.22,6656.35,22.22,"N/A",1794.99,5.98,1794.99,5.98,"N/A",3.708,3.708,"N/A",35163.3,120.32,35163.3,120.32,"N/A",4768.8,16.06,4768.8,16.06,"N/A",93,93,0,158,158,0,35,35,0,0,0,0,42,50,190,0.08,90,35,7,2.9,"close","All parameters are changed randomly"
217135.4,723.78,217135.4,723.78,0,0,245615.25,818.72,245615.25,818.72,0,0,28479.85,94.93,28479.85,94.93,0,0,225096.35,90.34,10593.05,25,501258,1670.86,0.053,2.473,8.624,8.624,"N/A",35,35,0,82.2,0.03,0,0,0,36,36,0,1,1,0,10,10,0,26,26,0,27.78,27.78,"N/A",6031.54,20.14,6031.54,20.14,"N/A",24561.53,81.88,24561.53,81.88,"N/A",1095.38,3.61,1095.38,3.61,"N/A",22.423,22.423,"N/A",151935,499.11,151935,499.11,"N/A",2517.2,8.31,2517.2,8.31,"N/A",153,153,0,453,453,0,37,37,0,0,0,0,26,82,100,0.03,134,25,9,3.5,"close","All parameters are changed randomly"
165330.2,551.1,165330.2,551.1,0,0,191369.25,637.9,191369.25,637.9,0,0,26039.05,86.8,26039.05,86.8,0,0,177445.15,88.11,9058.6,22.24,484373.95,1614.58,0.073,0.991,7.349,7.349,"N/A",35,35,0,3700.1,1.89,0,0,0,28,28,0,1,1,0,9,9,0,19,19,0,32.14,32.14,"N/A",5904.65,19.45,5904.65,19.45,"N/A",21263.25,70.07,21263.25,70.07,"N/A",1370.48,4.53,1370.48,4.53,"N/A",15.515,15.515,"N/A",59815.2,193.51,59815.2,193.51,"N/A",1766.1,5.54,1766.1,5.54,"N/A",183,183,0,474,474,0,45,45,0,0,0,0,34,74,160,0.05,46,30,4,3.4,"close","All parameters are changed randomly"
48967.3,163.22,48967.3,163.22,0,0,128544.85,428.48,128544.85,428.48,0,0,79577.55,265.26,79577.55,265.26,0,0,51122.3,63.02,13515.4,26.65,501258,1670.86,0.055,0.109,1.615,1.615,"N/A",37,37,0,-130.4,-0.17,0,0,0,149,149,0,1,1,0,43,43,0,72,72,0,28.86,28.86,"N/A",328.64,1.1,328.64,1.1,"N/A",2989.42,9.94,2989.42,9.94,"N/A",1105.24,3.65,1105.24,3.65,"N/A",2.705,2.705,"N/A",12114,39.15,12114,39.15,"N/A",4532,15.24,4532,15.24,"N/A",16,16,0,32,32,0,13,13,0,0,0,0,30,66,220,0.05,57,15,15,0.8,"close","All parameters are changed randomly"
101314.5,337.71,101314.5,337.71,0,0,173878.5,579.59,173878.5,579.59,0,0,72564,241.88,72564,241.88,0,0,102707.6,77.39,11315.25,13.34,501258,1670.86,0.108,0.314,2.396,2.396,"N/A",36,36,0,1080.8,0.82,0,0,0,119,119,0,1,1,0,48,48,0,70,70,0,40.34,40.34,"N/A",851.38,2.87,851.38,2.87,"N/A",3622.47,12.08,3622.47,12.08,"N/A",1036.63,3.4,1036.63,3.4,"N/A",3.494,3.494,"N/A",19583.8,63.29,19583.8,63.29,"N/A",3399.3,9.88,3399.3,9.88,"N/A",27,27,0,45,45,0,15,15,0,0,0,0,38,50,130,0.03,112,45,13,1.6,"close","All parameters are changed randomly"
82115.25,273.72,82115.25,273.72,0,0,193736.25,645.79,193736.25,645.79,0,0,111621,372.07,111621,372.07,0,0,89221.45,74.84,17657.55,25.15,501258,1670.86,0.086,0.166,1.736,1.736,"N/A",35,35,0,4744.7,4.23,0,0,0,92,92,0,1,1,0,47,47,0,45,45,0,51.09,51.09,"N/A",892.56,3.03,892.56,3.03,"N/A",4122.05,13.79,4122.05,13.79,"N/A",2480.47,8.2,2480.47,8.2,"N/A",1.662,1.662,"N/A",19583.8,63.29,19583.8,63.29,"N/A",7322,25.17,7322,25.17,"N/A",44,44,0,54,54,0,34,34,0,0,0,0,26,66,100,0.07,35,25,8,1.9,"close","All parameters are changed randomly"
73580.55,245.27,73580.55,245.27,0,0,130802.85,436.01,130802.85,436.01,0,0,57222.3,190.74,57222.3,190.74,0,0,74083.85,71.18,13393.95,22.75,501258,1670.86,0.07,0.237,2.286,2.286,"N/A",37,37,0,82.2,0.08,0,0,0,137,137,0,1,1,0,52,52,0,70,70,0,37.96,37.96,"N/A",537.08,1.84,537.08,1.84,"N/A",2515.44,8.55,2515.44,8.55,"N/A",817.46,2.74,817.46,2.74,"N/A",3.077,3.077,"N/A",27838.2,102.98,27838.2,102.98,"N/A",4542.8,15.62,4542.8,15.62,"N/A",18,18,0,31,31,0,11,11,0,0,0,0,26,100,310,0.03,140,35,11,0.7,"close","All parameters are changed randomly"
80629.65,268.77,80629.65,268.77,0,0,153450.25,511.5,153450.25,511.5,0,0,72820.6,242.74,72820.6,242.74,0,0,85791.05,76.64,15081.4,33.32,501258,1670.86,0.065,0.191,2.107,2.107,"N/A",36,36,0,557.8,0.5,0,0,0,88,88,0,1,1,0,40,40,0,41,41,0,45.45,45.45,"N/A",916.25,3.09,916.25,3.09,"N/A",3836.26,12.93,3836.26,12.93,"N/A",1776.11,5.97,1776.11,5.97,"N/A",2.16,2.16,"N/A",27838.2,102.98,27838.2,102.98,"N/A",5143.6,17.68,5143.6,17.68,"N/A",43,43,0,64,64,0,30,30,0,0,0,0,30,100,220,0.06,112,45,10,1.7,"close","All parameters are changed randomly"
96649.45,322.16,96649.45,322.16,0,0,139887.45,466.29,139887.45,466.29,0,0,43238,144.13,43238,144.13,0,0,151241.5,88.31,12810.75,36.38,501258,1670.86,0.083,0.327,3.235,3.235,"N/A",35,35,0,39886.8,31.49,0,0,0,50,50,0,1,1,0,12,12,0,38,38,0,24,24,"N/A",1932.99,6.89,1932.99,6.89,"N/A",11657.29,40.77,11657.29,40.77,"N/A",1137.84,3.8,1137.84,3.8,"N/A",10.245,10.245,"N/A",42510,157.25,42510,157.25,"N/A",5791.8,19.17,5791.8,19.17,"N/A",82,82,0,213,213,0,40,40,0,0,0,0,38,100,220,0.02,112,20,11,2.7,"close","All parameters are changed randomly"
44908.55,149.7,44908.55,149.7,0,0,102748,342.49,102748,342.49,0,0,57839.45,192.8,57839.45,192.8,0,0,50272.35,62.63,9539.35,22.04,501258,1670.86,0.052,0.128,1.776,1.776,"N/A",36,36,0,82.2,0.11,0,0,0,143,143,0,1,1,0,31,31,0,73,73,0,21.68,21.68,"N/A",314.05,1.02,314.05,1.02,"N/A",3314.45,10.89,3314.45,10.89,"N/A",792.32,2.63,792.32,2.63,"N/A",4.183,4.183,"N/A",12114,39.15,12114,39.15,"N/A",4688.25,15.84,4688.25,15.84,"N/A",15,15,0,34,34,0,15,15,0,0,0,0,18,50,130,0.02,57,60,5,3.4,"close","All parameters are changed randomly"
145768.3,485.89,145768.3,485.89,0,0,213429.6,711.43,213429.6,711.43,0,0,67661.3,225.54,67661.3,225.54,0,0,153687,83.67,23258.45,30.22,501258,1670.86,0.075,0.425,3.154,3.154,"N/A",35,35,0,5557.2,3.16,0,0,0,45,45,0,1,1,0,20,20,0,24,24,0,44.44,44.44,"N/A",3239.3,11.18,3239.3,11.18,"N/A",10671.48,36.32,10671.48,36.32,"N/A",2819.22,9.31,2819.22,9.31,"N/A",3.785,3.785,"N/A",81493.5,286.66,81493.5,286.66,"N/A",6455.4,21.03,6455.4,21.03,"N/A",109,109,0,179,179,0,55,55,0,0,0,0,18,58,100,0.1,123,40,13,2.7,"close","All parameters are changed randomly"
36330.35,121.1,36330.35,121.1,0,0,82693.55,275.65,82693.55,275.65,0,0,46363.2,154.54,46363.2,154.54,0,0,44569.2,62.71,21478.1,48.75,501258,1670.86,0.04,0.084,1.784,1.784,"N/A",35,35,0,-130.4,-0.2,0,0,0,86,86,0,1,1,0,26,26,0,38,38,0,30.23,30.23,"N/A",422.45,1.39,422.45,1.39,"N/A",3180.52,10.42,3180.52,10.42,"N/A",1220.08,3.98,1220.08,3.98,"N/A",2.607,2.607,"N/A",12114,39.15,12114,39.15,"N/A",5104.8,17.19,5104.8,17.19,"N/A",25,25,0,43,43,0,26,26,0,0,0,0,30,98,280,0.03,57,30,16,3.8,"close","All parameters are changed randomly"
34847.6,116.16,34847.6,116.16,0,0,89871.75,299.57,89871.75,299.57,0,0,55024.15,183.41,55024.15,183.41,0,0,43226.05,61.22,15168.35,25.83,501258,1670.86,0.04,0.077,1.633,1.633,"N/A",35,35,0,346,0.53,0,0,0,99,99,0,1,1,0,30,30,0,43,43,0,30.3,30.3,"N/A",352,1.11,352,1.11,"N/A",2995.72,9.84,2995.72,9.84,"N/A",1279.63,4.31,1279.63,4.31,"N/A",2.341,2.341,"N/A",11724.4,37.42,11724.4,37.42,"N/A",6024.8,24.85,6024.8,24.85,"N/A",22,22,0,42,42,0,22,22,0,0,0,0,34,82,250,0.05,57,25,11,3.3,"close","All parameters are changed randomly"
70390.95,234.64,70390.95,234.64,0,0,144861.6,482.87,144861.6,482.87,0,0,74470.65,248.24,74470.65,248.24,0,0,70789.85,70.24,17490.25,31.64,519711.9,1732.37,0.064,0.156,1.945,1.945,"N/A",36,36,0,0,0,0,0,0,115,115,0,0,0,0,53,53,0,51,51,0,46.09,46.09,"N/A",612.1,2.04,612.1,2.04,"N/A",2733.24,9.16,2733.24,9.16,"N/A",1460.21,4.91,1460.21,4.91,"N/A",1.872,1.872,"N/A",24788.4,91.7,24788.4,91.7,"N/A",4108.05,12.95,4108.05,12.95,"N/A",21,21,0,29,29,0,17,17,0,0,0,0,34,90,220,0.08,134,20,16,0.5,"close","All parameters are changed randomly"
106304,354.35,106304,354.35,0,0,152041.6,506.81,152041.6,506.81,0,0,45737.6,152.46,45737.6,152.46,0,0,114975.05,79.87,12419.3,25.06,466631.2,1555.44,0.088,0.291,3.324,3.324,"N/A",36,36,0,5279.3,3.87,0,0,0,51,51,0,1,1,0,28,28,0,22,22,0,54.9,54.9,"N/A",2084.39,6.73,2084.39,6.73,"N/A",5430.06,17.72,5430.06,17.72,"N/A",2078.98,6.95,2078.98,6.95,"N/A",2.612,2.612,"N/A",34146.75,110.98,34146.75,110.98,"N/A",6111.3,20.42,6111.3,20.42,"N/A",77,77,0,110,110,0,38,38,0,0,0,0,46,58,400,0.08,140,50,14,2.1,"close","All parameters are changed randomly"
149516.75,498.39,149516.75,498.39,0,0,172463.25,574.88,172463.25,574.88,0,0,22946.5,76.49,22946.5,76.49,0,0,163894.55,86.84,7671,25.57,483789.6,1612.63,0.069,0.844,7.516,7.516,"N/A",35,35,0,6863.9,3.82,0,0,0,24,24,0,1,1,0,7,7,0,17,17,0,29.17,29.17,"N/A",6229.86,20.58,6229.86,20.58,"N/A",24637.61,81.35,24637.61,81.35,"N/A",1349.79,4.44,1349.79,4.44,"N/A",18.253,18.253,"N/A",78111.85,263.67,78111.85,263.67,"N/A",3963.4,13.33,3963.4,13.33,"N/A",201,201,0,553,553,0,56,56,0,0,0,0,50,90,220,0.04,101,35,6,3.9,"close","All parameters are changed randomly"
134993.15,449.98,134993.15,449.98,0,0,163271.95,544.24,163271.95,544.24,0,0,28278.8,94.26,28278.8,94.26,0,0,174788.95,88.28,10432.9,30.4,501258,1670.86,0.062,0.575,5.774,5.774,"N/A",35,35,0,1209.5,0.73,0,0,0,26,26,0,1,1,0,11,11,0,15,15,0,42.31,42.31,"N/A",5192.04,17.03,5192.04,17.03,"N/A",14842.9,48.82,14842.9,48.82,"N/A",1885.25,6.29,1885.25,6.29,"N/A",7.873,7.873,"N/A",58162.2,192.97,58162.2,192.97,"N/A",3896.1,13.06,3896.1,13.06,"N/A",211,211,0,351,351,0,108,108,0,0,0,0,42,66,280,0.06,140,50,10,3.9,"close","All parameters are changed randomly"
151466.85,504.89,151466.85,504.89,0,0,179191.75,597.31,179191.75,597.31,0,0,27724.9,92.42,27724.9,92.42,0,0,158975.35,86.64,7607.55,23.49,501258,1670.86,0.069,0.703,6.463,6.463,"N/A",35,35,0,557.8,0.31,0,0,0,27,27,0,1,1,0,12,12,0,15,15,0,44.44,44.44,"N/A",5609.88,18.37,5609.88,18.37,"N/A",14932.65,48.94,14932.65,48.94,"N/A",1848.33,6.09,1848.33,6.09,"N/A",8.079,8.079,"N/A",63127.5,204.59,63127.5,204.59,"N/A",2693.6,9.68,2693.6,9.68,"N/A",211,211,0,385,385,0,72,72,0,0,0,0,30,82,340,0.08,101,45,8,3.7,"close","All parameters are changed randomly"
170642.35,568.81,170642.35,568.81,0,0,204583.1,681.94,204583.1,681.94,0,0,33940.75,113.14,33940.75,113.14,0,0,178816.4,88.2,16257,38.73,448318.8,1494.4,0.067,0.478,6.028,6.028,"N/A",35,35,0,-223.4,-0.11,0,0,0,35,35,0,1,1,0,18,18,0,17,17,0,51.43,51.43,"N/A",4875.5,16.04,4875.5,16.04,"N/A",11365.73,37.45,11365.73,37.45,"N/A",1996.51,6.63,1996.51,6.63,"N/A",5.693,5.693,"N/A",83635,280.92,83635,280.92,"N/A",5393.15,18.22,5393.15,18.22,"N/A",163,163,0,282,282,0,36,36,0,0,0,0,10,66,340,0.08,101,30,13,3.2,"close","All parameters are changed randomly"
85428,284.76,85428,284.76,0,0,142565.95,475.22,142565.95,475.22,0,0,57137.95,190.46,57137.95,190.46,0,0,88493.95,75.94,10550.25,24.94,448318.8,1494.4,0.091,0.202,2.495,2.495,"N/A",36,36,0,-223.4,-0.19,0,0,0,119,119,0,1,1,0,54,54,0,49,49,0,45.38,45.38,"N/A",717.88,2.4,717.88,2.4,"N/A",2640.11,8.78,2640.11,8.78,"N/A",1166.08,3.86,1166.08,3.86,"N/A",2.264,2.264,"N/A",19901.2,66.61,19901.2,66.61,"N/A",5622.75,18.61,5622.75,18.61,"N/A",23,23,0,39,39,0,12,12,0,0,0,0,10,66,400,0.07,68,50,13,1.1,"close","All parameters are changed randomly"
